originaltimestamp,uuid,yourname,originalmeetingdate,meetingcode,issueid,meetingname,structure,structurecounty,structuredistrict,status,issuedistrict,community,category,raisedby,disputant,duration,actionplancommittee,actionplandescription,actionplannotes,ongoing_resolved,resolutiondate,report_ongoing,googledocs,resolution,updatetype,resolutiontype,updatedate,updatedescription,mediationdate,mediationoutcome,issuedescription,issuename,issuenotes,statusnotes,referraldate,referredto,referralnote
42571,2016-07-DS-WG-00480,Thomas Q. Suah,42564,2016-07-DS-WG,00480,"July, 2016 Nimba DSC",DSC,Nimba,Wee-Gbehyi-Mahn,Long-term issue,Wee-Gbehyi-Mahn,Saclepea City,Public Health and Safety,DSC,,,"Those appointed to the assessment team are:
1.	Philip Daris-DEA
2.	Darius Bomah-BIN
3.	Gonkerwon Karnue-CSO","The city authorities recognizing the crucial role played by the Wee-Gbeyi DSC in resolving the Weh Creek criminal hideout issue, thought it wise to bring this security concern to the attention of the W-DSC for possible redress.
The W-DSC in its July 13 separate session lengthily discussed the issue and resolved to send an assessment team to authenticate the information and submit a written report   with recommendations for resolution to the W-DSC secretariat two weeks before August joint meeting of the structures",,,,Ongoing,,,,,42564,,42592,,"The LNP commander of Wee-Gbeyi Administrative District and Co-Chairman of the- DSC, Sgt. Augustine Gbarlea Jr. reported to the W-DSC in its separate session on July 13 in Fleedin Town that Child Labor is on the increase in Saclepea City.
The commander asserted that children in the age range of 3-5 years are seen in all street corners and the main streets of Saclepea City selling food and other commodities.
Several members of the DSC confirmed this information and even provided updates that most of them are little girls who are usually target for rape and other abuses.",Drugs abuse among youth inSaclepea,,,,,
42571,2016-07-CF-WG-00481,Thomas Q. Suah,42564,2016-07-CF-WG,00481,"July, 2016 Nimba CF",CF,Nimba,Wee-Gbehyi-Mahn,Threat of violence,Wee-Gbehyi-Mahn,Loyee,General Land,CF,,,"Mamie Pepper, John Fireman and Peter Diah ","In recent time, the issue was raised before the F-CF and a committee of F-CF members was constituted to work with   local authorizes of Loyee town to address it. During the period under review, the committee, Mamie Pepper, John Fireman and Peter Diah mediated the dispute in collaboration with town authorities and the parties unanimously resolved to invite survey team to divide   the disputed area into equal parts for the two contenders within two weeks as of  July 13 meeting.",,,,Ongoing,,,,,42564,,42592,,"Mr. John Fireman, a member of the Fleedin Community Forum who hails from Loyee town in Wee-Gbeyi District reported on a land dispute that exists between Jackson Karmore and John Tarpeh both of whom are citizens of Loyee Town.
This dispute, according to Mr. Fireman, had been on for over two years. Local leaders attempted several times to resolve it but failed.
In recent time, the issue was raised before the F-CF and a committee of F-CF members was constituted to work with   local authorizes of Loyee town to address it. During the period under review, the committee, Mamie Pepper, John Fireman and Peter Diah mediated the dispute in collaboration with town authorities and the parties unanimously resolved to invite survey team to divide   the disputed area into equal parts for the two contenders within two weeks as of  July 13 meeting.",Land dispute in Loyee,,,,,
42571,2016-07-DS-KB-00482,Thomas Q. Suah,42565,2016-07-DS-KB,00482,"July, 2016 Nimba DSC",DSC,Nimba,Kparblee,Long-term issue,Kparblee,,Infrastructure,DSC,,,"To ensure that the referral is done in time, the K-DSC intervention committee headed by commissioner Tenty and whose membership includes BIN and the Kpaiblee Youth President was mandated to implement the solution by July 30, 2016."," The chairman concluded by calling on members of the Kpaiblee DSC to refer the issue to the CSC since indeed solution to this concern rests in the hands of authorities of GSM companies based in Monrovia.
To ensure that the referral is done in time, the K-DSC intervention committee headed by commissioner Tenty and whose membership includes BIN and the Kpaiblee Youth President was mandated to implement the solution by July 30, 2016.
",,,,Ongoing,,,,,42564,,42593,,"Mr. Peter Mahnmie, a clan chief and member of the Kpaiblee DSC reported to the joint session of the Kpaiblee DSC and Dubuzon CF in Old Yourpea Town on July 14, that while the GOL has responded to their long years of cry for better road condition through the MLDL Program, they still have a major challenge with lack of GSM coverage in the district. The clan chief emphasized that in the wake of any emergency, the population cannot quickly reach the police through mobile phone connectivity in almost all of the hugely populated towns of Kpaiblee District. 
In addressing himself to the issue raised by the clan chief, Kpaiblee District Commissioner and chairman of the K-DSC Alexander Tenty Jr.expressed the same concern and warned that the people of Kpaible District were at a serious security risk; especially owning to Kpaiblee’s strategic location along the Ivorian border where rebel incursion has taken place before.",Lack of GSM coverage in Kpaiblee District,,,,,
42571,2016-07-DS-KB-00483,Thomas Q. Suah,42565,2016-07-DS-KB,00483,"July, 2016 Nimba DSC",DSC,Nimba,Kparblee,Security concern,Kparblee,Bah's Town,Security Services,DSC,,," Jefferson kwei D-CF Secretary, Justina Kwitti B-CF, Co-Chair and David Gee advisor.","CF members from the towns of Kahnblee and Gayeblee in Kpaiblee Administrative District reported to the Dubuzon CF that close to 15 armed men posting to be hunters are seen in the Kpaiblee forest by farmers on a daily basis.
 According to the two CF members who reported the issue, the presence of these armed men in the district is causing panic in the minds of the people thereby denying many farmers from going on their farm, especially women and children who may want to go on the farms unaccompanied.
They further said that is believed that these men are  from the neighboring district of Bu-Yao while there are speculations that some of them may have crossed from Neighboring  Ivory Coast",,,,Ongoing,,,,,42565,,42593,,"A  CF member from Bah’s Town in Kpaiblee Administrative  District, Esther Bah reported to the  July 14 session of the Joint structure meeting that they are experiencing  strange movement of unknown armed  men from Gblor Clan, Doe Administrative District into the forest of Kpaiblee. They are said to be finding suitable sites for hunting expedition.
According to report, these men are seen late in the evening with shot guns heading for the mountainous areas of the region .The presence of these unknown individuals  is creating serious fear among the population of Kpaiblee District,as a result most people have abandoned their farms in frustration.",Strange movement of unknown armed men in Kpaiblee District.,,,,,
42571,2016-07-CF-GL-00484,Thomas Q. Suah,42556,2016-07-CF-GL,00484,"July, 2016 Nimba CF",CF,Nimba,Gbehlay-Geh,Security concern,Gbehlay-Geh,Sarkorlay,General Land,CF,,,"1.	Mary Whean
2.	Jeffery Miah
3.	Mark Tomah
4.	Stephen Yeaney","The leadership of the Garplay Community Forum realizing that land conflict is one of Nimba’s mayor problems wasted no time in constituting a special committee comprising of CF members from communities around Sackorlay town. 
The committee commenced its   work on July 6, 2016 and will report at the August meeting.",,,,Ongoing,,,,,42556,,42584,,"CF members from the town of Sackarlay reported to the Garplay Community Forum in its July 6 meeting that John Berh and James Dehwor are at each other’s throat for a farm land contested for by their families.
The leadership of the Garplay Community Forum realizing that land conflict is one of Nimba’s mayor problems wasted no time in constituting a special committee comprising of CF members from communities around",CF members from the town of Sackarlay reported to the Garplay Community Forum in its July 6 meeting that John Berh and James Dehwor are at each other’s throat for a farm land contested for by their families.,,,,,
42572,2016-07-CS-NI-00485,Thomas Q. Suah,42569,2016-07-CS-NI,00485,"July, 2016 Nimba CSC",CSC,Nimba,Gbehlay-Geh,Security concern,Gbehlay-Geh,Gborplay,Security Services,DSC,,,CSC mediation committee,"Following investigation, the two officers, Martin Wogbeh and his deputy were transferred from Gborplay to Karnplay where they will be under close monitoring by their commanders for few months before final decision can be reached by the council.",,,42569,Resolved,,", Martin Wogbeh and his deputy were transferred from Gborplay to Karnplay..",,Mediated by the structure,,,,,"In June, Gbelay-Geh DSC elevated to the NCSC the issue of harassment of Ivorian citizens by BIN officers assigned in Gborplay.
This issue was discussed by NCSC in its July 18 meeting and the council resolved that the officers involved be investigated and if found liable, be punished.",Harassment of Ivorian Citizens in Gborplay,,,,,
42572,2016-07-CS-NI-00486,Thomas Q. Suah,42569,2016-07-CS-NI,00486,"July, 2016 Nimba CSC",CSC,Nimba,Gbehlay-Geh,Security concern,Gbehlay-Geh,,Security Services,DSC,,,"LNP, BIN, NSA and County Inspector ","The CSC resolved on Monday, July 18 that LNP, BIN, NSA and County Inspector do a draft policy guideline to govern the regime of gun registration in Nimba.",,,42569,Resolved,,,Resolution,,42569,,42572,,"Following several months of delay by NSC through the ministry of Internal Affairs to address out rightly the issue of proliferation of small arms in Nimba County, the Ministry of Internal Affairs has now authorized the county security council through the office of the chairman, Nimba County Superintendent Fong Zuagele to begin registration of guns in the county",Gun registration,,,,,
42572,2016-07-CS-NI-00487,Thomas Q. Suah,42569,2016-07-CS-NI,00487,"July, 2016 Nimba CSC",CSC,Nimba,Garr-Bain,Security concern,Garr-Bain,Ganta,Security Services,CSC,,,LNP commander ,"The CSC in its July 18, 2016 sitting in Sanniquellie instructed the LNP commander for Nimba to transfer the check point from the Sanniquellie-Ganta highway to Walamon, a town believed to be the main conduit for smuggling.
The time line for transfer of the check point to Walamon is July 21, 2016 at 10am local time",,,42572,Resolved,,,,,42569,,42569,,"In the May and June meetings of the CSC, LRA reported on the smuggling of some commodities from Guinea, especially motor cycles. Against this backdrop, the council resolved to erect a check point near Ganta on the road from Sanniquellie where most smugglers allegedly do pass to enter Ganta.But of late, it has been observed by citizens and some local government officials that the gate is being misused by LNP to collect money from travelers and decent business people",Anti-smuggling check point transferred ,,,,,
42586,2016-07-CF-KO-00488,SAM W. WORLOH,42570,2016-07-CF-KO,00488,"July, 2016 Grand Gedeh CF",CF,Grand Gedeh,Konobo,Security concern,Konobo,Boundary and Ziah Town,Infrastructure,CF,,,CF refer the Issue to the DSC and is expected to get feedback from them.,Refer to the DSC,,,,Ongoing,,,,,,,,,Bad road condition is experienced between Ziah Town and Boundary Town Since the civil war. ,Bad road condition,,"Bad road condition is experienced between Ziah Town and Boundary Town Since the civil war. The only road leading to Ziah town the capital of Konobo is damaging as a result of the heavy down pool of rain, again, heavy trucks are currently accessing the road to fetch cocoa products from the area. Light vehicle without 4 wheel gear or bad tires can’t access the road to Ziah town easily, some vehicle with even 4 wheel gear have to either stay a night on the road if the driver does not understand the road.  It mighty get worst if earth equipment do not pave the road before July to October 2016. ",,,
42576,2016-07-CF-KO-00489,SAM W. WORLOH,42570,2016-07-CF-KO,00489,"July, 2016 Grand Gedeh CF",CF,Grand Gedeh,Konobo,Long-term issue,Konobo,"Boundary,Ziah Town and Sayuo",Infrastructure,CF,,,Refer to the DSC,Refer to the Dsc,,,,Ongoing,,,,,,,,,"No communication coverage in the following areas after the war: Boundary, Barwu and Sayuo towns respectively.",No Communication network,,"No communication coverage in the following areas after the war: Boundary, Barwu and Sayuo towns respectively.",,,
42576,2016-07-CF-KO-00490,SAM W. WORLOH,42570,2016-07-CF-KO,00490,"July, 2016 Grand Gedeh CF",CF,Grand Gedeh,Konobo,Security concern,Konobo,Barwu and Ziah Towns,Public Health and Safety,CF,,2,Refer to the DSC,DSC to look into the matter,,,,Ongoing,,,,,,,,,It has been reported that some parents are in constant habit of allowing their young kids to go and sell on the streets and be bread winnings for the home.,Child Labour,,It has been reported that some parents are in constant habit of allowing their young kids to go and sell on the streets and be bread winnings for the home.,,,
